time_s,mean_x_m,mean_y_m,mean_z_m,rms_x_m,rms_y_m,rms_z_m,mean_px_beta_gamma,mean_py_beta_gamma,mean_pz_beta_gamma,rms_px_beta_gamma,rms_py_beta_gamma,rms_pz_beta_gamma,mean_kinetic_energy_MeV
2.55749999999999991e-09,-1.31072771437645104e-07,1.29861044076193950e-07,4.10396693436744564e-01,1.27554018919257082e-03,1.27727716518841465e-03,1.16298097691873675e-03,-6.61201947376766277e-07,5.82358524476065154e-07,1.50040217914013896e+00,9.76649360333426515e-04,9.79986729314998115e-04,1.15802886040869153e-03,4.10389685233786661e-01
2.56125000000000002e-09,-1.31485426111769173e-07,1.30223313815751396e-07,4.11332390330042041e-01,1.27610643225109619e-03,1.27784642426070146e-03,1.16318317566874987e-03,-6.62606099228596311e-07,5.83360813061779872e-07,1.50260220228156949e+00,9.77415238227357470e-04,9.80754852848722764e-04,1.15925615108445224e-03,4.11325373992661780e-01
2.56500000000000014e-09,-1.31898470008458172e-07,1.30585837551305204e-07,4.12268507843687237e-01,1.27667258137846682e-03,1.27841558672079410e-03,1.16338497913002006e-03,-6.64009700882890762e-07,5.84362965210762214e-07,1.50480222551272491e+00,9.78179772154015885e-04,9.81521625530127869e-04,1.16048219915327287e-03,4.12261483405457596e-01
2.56874999999999984e-09,-1.32311894672727476e-07,1.30948609787388621e-07,4.13205044699565260e-01,1.27723863575736969e-03,1.27898465174748231e-03,1.16358638798668475e-03,-6.65412742356857596e-07,5.85364979865888805e-07,1.50700224883350731e+00,9.78942965079999863e-04,9.82287050341437490e-04,1.16170700597430536e-03,4.13198012194073983e-01
2.57249999999999996e-09,-1.32725708455956029e-07,1.31311629771673758e-07,4.14141999624196955e-01,1.27780459456942430e-03,1.27955361852655539e-03,1.16378740292782468e-03,-6.66815188874269450e-07,5.86366880033170803e-07,1.50920227224379988e+00,9.79704819951210740e-04,9.83051130256918726e-04,1.16293057292769417e-03,4.14134959085007082e-01
2.57625000000000007e-09,-1.33139915537924045e-07,1.31674897054498778e-07,4.15079371348694381e-01,1.27837045699379591e-03,1.28012248624419797e-03,1.16398802464324396e-03,-6.68216996697297685e-07,5.87368654139097725e-07,1.51140229574321894e+00,9.80465339654249847e-04,9.83813868284466294e-04,1.16415290140857333e-03,4.15072322809223015e-01
2.57999999999999978e-09,-1.33554520286469150e-07,1.32038419496446320e-07,4.16017158608725290e-01,1.27893622221818574e-03,1.28069125408659750e-03,1.16418825383080753e-03,-6.69618150612996999e-07,5.88370276528955892e-07,1.51360231933155198e+00,9.81224527113308672e-04,9.84575267400514828e-04,1.16537399289029942e-03,4.16010102102334856e-01
2.58374999999999989e-09,-1.33969512900748234e-07,1.32402183621328074e-07,4.16955360144490139e-01,1.27950188943492019e-03,1.28125992123215011e-03,1.16438809115573111e-03,-6.71018588879349156e-07,5.89371709739391572e-07,1.51580234300875749e+00,9.81982385175745199e-04,9.85335330564565464e-04,1.16659384893507139e-03,4.16948295704573035e-01
2.58750000000000001e-09,-1.34384882607691020e-07,1.32766198521320208e-07,4.17893974700716542e-01,1.28006745784198564e-03,1.28182848687406325e-03,1.16458753729993081e-03,-6.72418296259243957e-07,5.90372948519079590e-07,1.51800236677465272e+00,9.82738916733860192e-04,9.86094060757975767e-04,1.16781247111010802e-03,4.17886902360645740e-01
2.59125000000000012e-09,-1.34800623886069731e-07,1.33130462532127495e-07,4.18833001026636287e-01,1.28063292663929359e-03,1.28239695021866687e-03,1.16478659291105696e-03,-6.73817278930073312e-07,5.91373997442320580e-07,1.52020239062907159e+00,9.83494124709678686e-04,9.86851460942825970e-04,1.16902986083740486e-03,4.18825920819782649e-01
2.59499999999999983e-09,-1.35216736076251740e-07,1.33494970776995011e-07,4.19772437876034354e-01,1.28119829502257115e-03,1.28296531047195029e-03,1.16498525865298022e-03,-6.75215583086639823e-07,5.92374846343870872e-07,1.52240241457195546e+00,9.84248012039231441e-04,9.87607534069363325e-04,1.17024601946208256e-03,4.19765349835761858e-01
2.59874999999999994e-09,-1.35633226298511411e-07,1.33859723659513627e-07,4.20712284007145942e-01,1.28176356218706947e-03,1.28353356682726948e-03,1.16518353516374641e-03,-6.76613214629481515e-07,5.93375450148009898e-07,1.52460243860327105e+00,9.85000581637845074e-04,9.88362283041373550e-04,1.17146094838715747e-03,4.20705188166851540e-01
2.60250000000000006e-09,-1.36050097719944109e-07,1.34224720291982649e-07,4.21652538182686165e-01,1.28232872735604400e-03,1.28410171850161666e-03,1.16538142308784173e-03,-6.78010126077354438e-07,5.94375748644021901e-07,1.52680246272271636e+00,9.85751836453033778e-04,9.89115710776756942e-04,1.17267464898762738e-03,4.21645434575670219e-01
2.60625000000000018e-09,-1.36467350536160235e-07,1.34589956245077908e-07,4.22593199169863043e-01,1.28289378975584363e-03,1.28466976471294488e-03,1.16557892305517333e-03,-6.79406262122959180e-07,5.95375738685290020e-07,1.52900248693005159e+00,9.86501779385733340e-04,9.89867820204168650e-04,1.17388712264894046e-03,4.22586087829312340e-01
2.60999999999999988e-09,-1.36884975130516699e-07,1.34955434096002177e-07,4.23534265740295235e-01,1.28345874860967134e-03,1.28523770465045523e-03,1.16577603566297831e-03,-6.80801614864923805e-07,5.96375423784498004e-07,1.53120251122504758e+00,9.87250413315410389e-04,9.90618614268229999e-04,1.17509837088290042e-03,4.23527146699307577e-01
2.61375000000000000e-09,-1.37302985240697191e-07,1.35321164821767977e-07,4.24475736669960746e-01,1.28402360313897498e-03,1.28580553751016821e-03,1.16597276151924776e-03,-6.82196287204423976e-07,5.97374746470549320e-07,1.53340253560751982e+00,9.87997741118444182e-04,9.91368095944077619e-04,1.17630839508761458e-03,4.24468609961618060e-01
2.61750000000000011e-09,-1.37721393484436740e-07,1.35687148728666654e-07,4.25417610739266372e-01,1.28458835258358508e-03,1.28637326252337234e-03,1.16616910131108094e-03,-6.83590304632174239e-07,5.98373697022427574e-07,1.53560256007739571e+00,9.88743765648882880e-04,9.92116268147084967e-04,1.17751719671386037e-03,4.25410476396651971e-01
2.62124999999999981e-09,-1.38140195444352013e-07,1.36053409659958239e-07,4.26359886732976812e-01,1.28515299616753422e-03,1.28694087892272245e-03,1.16636505572508204e-03,-6.84983642781598659e-07,5.99372344394137750e-07,1.53780258463448138e+00,9.89488489774526664e-04,9.92863133709338385e-04,1.17872477734587227e-03,4.26352744789144478e-01
2.62499999999999993e-09,-1.38559380227870993e-07,1.36419969898867969e-07,4.27302563440212335e-01,1.28571753309326096e-03,1.28750838594210849e-03,1.16656062541915123e-03,-6.86376285589872639e-07,6.00370673263860955e-07,1.54000260927862631e+00,9.90231916313823483e-04,9.93608695493666339e-04,1.17993113845421874e-03,4.27295413928212076e-01
2.62875000000000005e-09,-1.38978965104720055e-07,1.36786825805966321e-07,4.28245639654451338e-01,1.28628196260197666e-03,1.28807578284026772e-03,1.16675581104756548e-03,-6.87768246068524767e-07,6.01368688681064249e-07,1.54220263400970858e+00,9.90974048104372634e-04,9.94352956370038931e-04,1.18113628154938553e-03,4.28238482607336324e-01
2.63250000000000016e-09,-1.39398946707128600e-07,1.37153980574127897e-07,4.29189114173493980e-01,1.28684628394112725e-03,1.28864306886833846e-03,1.16695061323278198e-03,-6.89159538292724081e-07,6.02366372681161802e-07,1.54440265882761896e+00,9.91714887981004359e-04,9.95095919157382462e-04,1.18234020811776286e-03,4.29181949624327264e-01
2.63624999999999987e-09,-1.39819340648241705e-07,1.37521436713353570e-07,4.30132985799457856e-01,1.28741049635007617e-03,1.28921024326280470e-03,1.16714503259132229e-03,-6.90550192749480118e-07,6.03363725749231172e-07,1.54660268373212628e+00,9.92454438759829286e-04,9.95837586629192556e-04,1.18354291938446710e-03,4.30125813781258803e-01
2.63999999999999998e-09,-1.40240157721239056e-07,1.37889213002788144e-07,4.31077253338766342e-01,1.28797459907853905e-03,1.28977730526191685e-03,1.16733906975408021e-03,-6.91940182747256872e-07,6.04360787518140049e-07,1.54880270872300096e+00,9.93192703278601751e-04,9.96577961562642670e-04,1.18474441665832888e-03,4.31070073884504634e-01
2.64375000000000010e-09,-1.40661415035021518e-07,1.38257314275579595e-07,4.32021915602128104e-01,1.28853859138861136e-03,1.29034425413134110e-03,1.16753272538782792e-03,-6.93329503464299600e-07,6.05357572749845653e-07,1.55100273380008691e+00,9.93929684392181982e-04,9.97317046800252861e-04,1.18594470140910200e-03,4.32014728744745169e-01
2.64749999999999980e-09,-1.41083116719376788e-07,1.38625747903324370e-07,4.32966971404492973e-01,1.28910247252555219e-03,1.29091108913734448e-03,1.16772600015674051e-03,-6.94718146420830811e-07,6.06354076683976659e-07,1.55320275896328619e+00,9.94665384916838900e-04,9.98054845172539331e-04,1.18714377515379932e-03,4.32959777176956939e-01
2.65124999999999992e-09,-1.41505275996027962e-07,1.38994522218040781e-07,4.33912419565056329e-01,1.28966624171206515e-03,1.29147780951201240e-03,1.16791889468494136e-03,-6.96106141347747823e-07,6.07350289322354785e-07,1.55540278421262590e+00,9.95399807625356675e-04,9.98791359423160680e-04,1.18834163936856903e-03,4.33905218000413928e-01
2.65500000000000003e-09,-1.41927906232785699e-07,1.39363628131543876e-07,4.34858258907297568e-01,1.29022989821186355e-03,1.29204441450317181e-03,1.16811140962886392e-03,-6.97493449931286095e-07,6.08346221916136034e-07,1.55760280954789776e+00,9.96132955387945022e-04,9.99526592373653315e-04,1.18953829558133477e-03,4.34851050038519149e-01
2.65875000000000015e-09,-1.42351005237162601e-07,1.39733074515365366e-07,4.35804488258886846e-01,1.29079344131646269e-03,1.29261090338260312e-03,1.16830354566021611e-03,-6.98880066144575709e-07,6.09341902693047856e-07,1.55980283496896388e+00,9.96864831022282105e-04,1.00026054683462640e-03,1.19073374526242428e-03,4.35797272118925383e-01
2.66249999999999985e-09,-1.42774555029207661e-07,1.40102857909855930e-07,4.36751106451696236e-01,1.29135687030372320e-03,1.29317727542601593e-03,1.16849530344773837e-03,-7.00265996678825747e-07,6.10337325012205409e-07,1.56200286047574965e+00,9.97595437310518302e-04,1.00099322564068142e-03,1.19192798975482992e-03,4.36743883073507921e-01
2.66624999999999997e-09,-1.43198561208887357e-07,1.40472967350499325e-07,4.37698112321796562e-01,1.29192018447304578e-03,1.29374352992555545e-03,1.16868668366868151e-03,-7.01651255389570026e-07,6.11332483949862498e-07,1.56420288606814140e+00,9.98324777045162893e-04,1.00172463161625155e-03,1.19312103055108413e-03,4.37690881738309501e-01
2.67000000000000009e-09,-1.43623029325106480e-07,1.40843393483270157e-07,4.38645504709396616e-01,1.29248338312946704e-03,1.29430966617447322e-03,1.16887768699390948e-03,-7.03035830060235942e-07,6.12327326857373809e-07,1.56640291174622237e+00,9.99052853014261279e-04,1.00245476756215712e-03,1.19431286927245838e-03,4.38638266953625178e-01
2.67374999999999979e-09,-1.44047961691842149e-07,1.41214134110067954e-07,4.39593282458869972e-01,1.29304646559142106e-03,1.29487568348777638e-03,1.16906831411586298e-03,-7.04419670907540082e-07,6.13321845484011207e-07,1.56860293750996083e+00,9.99779668014265550e-04,1.00318363628622070e-03,1.19550350723331080e-03,4.39586037563849841e-01
2.67749999999999990e-09,-1.44473363435239720e-07,1.41585183451824932e-07,4.40541444418720785e-01,1.29360943114994759e-03,1.29544158117839213e-03,1.16925856572776135e-03,-7.05802728788388227e-07,6.14315981747319425e-07,1.57080296335925795e+00,1.00050522476581084e-03,1.00391124057371169e-03,1.19669294593627057e-03,4.40534192417485149e-01
2.68125000000000002e-09,-1.44899232021413258e-07,1.41956535672130873e-07,4.41489989441561148e-01,1.29417227910295961e-03,1.29600735854991443e-03,1.16944844251764212e-03,-7.07185036800742293e-07,6.15309670509406451e-07,1.57300298929412019e+00,1.00122952601533499e-03,1.00463758319887446e-03,1.19788118671286157e-03,4.41482730367197984e-01
2.68500000000000014e-09,-1.45325554808470777e-07,1.42328191150643731e-07,4.42438916384125525e-01,1.29473500875430217e-03,1.29657301492341155e-03,1.16963794517149712e-03,-7.08566582611558834e-07,6.16302923750076522e-07,1.57520301531442852e+00,1.00195257451328413e-03,1.00536266694012844e-03,1.19906823097318087e-03,4.42431650269702659e-01
2.68874999999999984e-09,-1.45752313063817862e-07,1.42700143590053014e-07,4.43388224107228113e-01,1.29529761940595485e-03,1.29713854960694631e-03,1.16982707436705941e-03,-7.09947346911150359e-07,6.17295789295256495e-07,1.57740304142012189e+00,1.00267437299282223e-03,1.00608649460678912e-03,1.20025408007051401e-03,4.43380950985827027e-01
2.69249999999999996e-09,-1.46179512877326213e-07,1.43072378406716336e-07,4.44337911475743585e-01,1.29586011034965587e-03,1.29770396190325809e-03,1.17001583077850691e-03,-7.11327307212011211e-07,6.18288286783384075e-07,1.57960306761101976e+00,1.00339492416211761e-03,1.00680906897828446e-03,1.20143873539959667e-03,4.44330631380415730e-01
2.69625000000000007e-09,-1.46607165404059756e-07,1.43444894719942202e-07,4.45287977358611364e-01,1.29642248089682907e-03,1.29826925113541423e-03,1.17020421508090165e-03,-7.12706472963470061e-07,6.19280399664293095e-07,1.58180309388697538e+00,1.00411423075905375e-03,1.00753039279372503e-03,1.20262219829955189e-03,4.45280690322387207e-01
2.70000000000000019e-09,-1.47035280185853113e-07,1.43817697920124622e-07,4.46238420628814025e-01,1.29698473037709295e-03,1.29883441662774859e-03,1.17039222793795380e-03,-7.14084839915861180e-07,6.20272151943855274e-07,1.58400312024811107e+00,1.00483229552581583e-03,1.00825046879720074e-03,1.20380447000977540e-03,4.46231126684816182e-01
2.70374999999999989e-09,-1.47463872084627368e-07,1.44190769441837908e-07,4.47189240163345547e-01,1.29754685810225972e-03,1.29939945770849189e-03,1.17057987001913393e-03,-7.15462435789281785e-07,6.21263560603231708e-07,1.58620314669446616e+00,1.00554912120916500e-03,1.00896929974933535e-03,1.20498555209612728e-03,4.47181939344764023e-01
2.70750000000000001e-09,-1.47892918557611775e-07,1.44564079535330003e-07,4.48140434843212143e-01,1.29810886335470204e-03,1.29996437369156621e-03,1.17076714199438291e-03,-7.16839278628694568e-07,6.22254611948249732e-07,1.58840317322592295e+00,1.00626471051041893e-03,1.00968688838035396e-03,1.20616544603446645e-03,4.48133127183232838e-01
2.71125000000000012e-09,-1.48322394411234969e-07,1.44937611898856371e-07,4.49092003553406893e-01,1.29867074542174671e-03,1.30052916390593410e-03,1.17095404453768895e-03,-7.18215353821455371e-07,6.23245315456102650e-07,1.59060319984223475e+00,1.00697906609816998e-03,1.01040323739349136e-03,1.20734415334307604e-03,4.49084689085166633e-01
2.71499999999999983e-09,-1.48752300943276785e-07,1.45311362193496669e-07,4.50043945182916405e-01,1.29923250363476713e-03,1.30109382769019906e-03,1.17114057832731766e-03,-7.19590684968466707e-07,6.24235657346848509e-07,1.59280322654321438e+00,1.00769219071638661e-03,1.01111834953952610e-03,1.20852167541002711e-03,4.50036623939508384e-01
2.71874999999999994e-09,-1.49182642109314384e-07,1.45685315758764837e-07,4.50996258624686175e-01,1.29979413734294556e-03,1.30165836439213693e-03,1.17132674404137483e-03,-7.20965304045341027e-07,6.25225608595329587e-07,1.59500325332854254e+00,1.00840408705465566e-03,1.01183222754376622e-03,1.20969801355589050e-03,4.50988930639109720e-01
2.72250000000000006e-09,-1.49613413449675677e-07,1.46059457562256197e-07,4.51948942775605766e-01,1.30035564590681068e-03,1.30222277336152414e-03,1.17151254235207730e-03,-7.22339197271689676e-07,6.26215186875755688e-07,1.59720328019798208e+00,1.00911475779703473e-03,1.01254487412196816e-03,1.21087316924430315e-03,4.51941608080803081e-01
2.72625000000000018e-09,-1.50044611365203956e-07,1.46433777467206444e-07,4.52901996536518858e-01,1.30091702869247240e-03,1.30278705392846686e-03,1.17169797393199340e-03,-7.23712335039839255e-07,6.27204432910765494e-07,1.59940330715130763e+00,1.00982420561060026e-03,1.01325629200029106e-03,1.21204714390213972e-03,4.52894655165360371e-01
2.72999999999999988e-09,-1.50476225151327226e-07,1.46808264281464315e-07,4.53855418812171285e-01,1.30147828505576177e-03,1.30335120545134746e-03,1.17188303946409722e-03,-7.25084686765027859e-07,6.28193358756687587e-07,1.60160333418830803e+00,1.01053243315753346e-03,1.01396648388026229e-03,1.21321993894169780e-03,4.53848070797474801e-01
2.73374999999999999e-09,-1.50908241807431660e-07,1.47182922060092471e-07,4.54809208511200991e-01,1.30203941434316791e-03,1.30391522728766081e-03,1.17206773962241447e-03,-7.26456225525497837e-07,6.29181967251957324e-07,1.60380336130892420e+00,1.01123944311390206e-03,1.01467545243130882e-03,1.21439155572452477e-03,4.54801853885808516e-01
2.73750000000000011e-09,-1.51340655816991148e-07,1.47557758029555043e-07,4.55763364546130312e-01,1.30260041592864559e-03,1.30447911880346803e-03,1.17225207509111143e-03,-7.27826914352595625e-07,6.30170228730711518e-07,1.60600338851294033e+00,1.01194523813587754e-03,1.01538320032467625e-03,1.21556199573310078e-03,4.55756003342839833e-01
2.74124999999999981e-09,-1.51773443452701296e-07,1.47932764687067966e-07,4.56717885833373416e-01,1.30316128916165659e-03,1.30504287937429904e-03,1.17243604655647114e-03,-7.29196693810178874e-07,6.31158180383176011e-07,1.60820341580015658e+00,1.01264982087712649e-03,1.01608973027039295e-03,1.21673126040978464e-03,4.56710518084929351e-01
2.74499999999999993e-09,-1.52206603460365501e-07,1.48307939720726806e-07,4.57672771293203218e-01,1.30372203337925400e-03,1.30560650836400016e-03,1.17261965469681647e-03,-7.30565537368881862e-07,6.32145853853883800e-07,1.61040344317035200e+00,1.01335319398788938e-03,1.01679504495677813e-03,1.21789935119564412e-03,4.57665397032282206e-01
2.74875000000000005e-09,-1.52640131557581270e-07,1.48683277316129803e-07,4.58628019849722846e-01,1.30428264795471194e-03,1.30617000516300408e-03,1.17280290020106985e-03,-7.31933440789920482e-07,6.33133250221960367e-07,1.61260347062327636e+00,1.01405536011784465e-03,1.01749914705674769e-03,1.21906626955376341e-03,4.58620639108935468e-01
2.75250000000000016e-09,-1.53074022292043896e-07,1.49058770738396020e-07,4.59583630430858758e-01,1.30484313227379801e-03,1.30673336914346018e-03,1.17298578374648230e-03,-7.33300400681685343e-07,6.34120349275991722e-07,1.61480349815876933e+00,1.01475632192696849e-03,1.01820203925905559e-03,1.22023201695230970e-03,4.59576243242788007e-01
2.75624999999999987e-09,-1.53508285065022672e-07,1.49434420188196032e-07,4.60539601968352863e-01,1.30540348571628719e-03,1.30729659966284596e-03,1.17316830599870146e-03,-7.34666382960561360e-07,6.35107144660026009e-07,1.61700352577671214e+00,1.01545608207610706e-03,1.01890372425217498e-03,1.22139659461509178e-03,4.60532208365574403e-01
2.75999999999999998e-09,-1.53942922955985921e-07,1.49810246226269534e-07,4.61495933397750469e-01,1.30596370767753879e-03,1.30785969609478986e-03,1.17335046764320441e-03,-7.36031370177570399e-07,6.36093718617769518e-07,1.61920355347707567e+00,1.01615464320896007e-03,1.01960420463257100e-03,1.22256000393738788e-03,4.61488533412861113e-01
2.76375000000000010e-09,-1.54377938389786743e-07,1.50186260280799451e-07,4.62452623658369311e-01,1.30652379755065960e-03,1.30842265783481359e-03,1.17353226936308861e-03,-7.37395402167478923e-07,6.37080067916776385e-07,1.62140358125949557e+00,1.01685200791731432e-03,1.02030348306239907e-03,1.22372224626969301e-03,4.62445217323852575e-01
