time_s,mean_x_m,mean_y_m,mean_z_m,rms_x_m,rms_y_m,rms_z_m,mean_px_beta_gamma,mean_py_beta_gamma,mean_pz_beta_gamma,rms_px_beta_gamma,rms_py_beta_gamma,rms_pz_beta_gamma
6.008508508508509548e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.295279153506193603e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.757190385528156318e-01
6.026026026026026661e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.303931973297400626e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.777632057646037600e-01
6.043543543543544601e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.312609498769574445e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.797874324155171566e-01
6.061061061061061714e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.321311476207394975e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.817917356486223435e-01
6.078578578578579655e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.330037652107095125e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.837761358419410351e-01
6.096096096096096768e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.338787773225688094e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.857406565750313154e-01
6.113613613613614708e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.347561586629566932e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.876853245947416982e-01
6.131131131131131821e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.356358839742449751e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.896101697801703789e-01
6.148648648648649761e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.365179280392679217e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.915152251068217959e-01
6.166166166166166874e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.374022656859844149e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.934005266100193410e-01
6.183683683683684814e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.382888717920728094e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.952661133475660060e-01
6.201201201201201927e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.391777212894560911e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.971120273616980390e-01
6.218718718718719867e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.400687891687576681e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.989383136403350516e-01
6.236236236236236980e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.409620504836855526e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.007450200776657701e-01
6.253753753753754920e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.418574803553449337e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.025321974340827502e-01
6.271271271271272033e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.427550539764775861e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.042998992954889292e-01
6.288788788788789974e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.436547466156279595e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.060481820320114288e-01
6.306306306306307087e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.445565336212342844e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.077771047561256079e-01
6.323823823823825027e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.454603904256454694e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.094867292802318870e-01
6.341341341341342140e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.463662925490607947e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.111771200736972220e-01
6.358858858858860080e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.472742156033943317e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.128483442193922048e-01
6.376376376376377193e-09,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.481841352960614255e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.145004713697412191e-01
