4.019999999999991805e-10,2.287388876205371721e-02,9.675080521439917425e-02,1.997069207513035571e-01,1.703289122009114462e-02
4.039999999999991736e-10,2.299125779840842029e-02,9.675220307229448480e-02,1.997120401757475627e-01,1.709186082460494374e-02
4.059999999999991667e-10,2.310862933107717468e-02,9.675360939528014625e-02,1.997172975285876895e-01,1.715096722483789443e-02
4.079999999999991598e-10,2.322600343525811281e-02,9.675502436449889831e-02,1.997226932212098072e-01,1.721022383639014136e-02
4.099999999999991529e-10,2.334338018631163664e-02,9.675644816149069072e-02,1.997282277565482489e-01,1.726964728712400074e-02
4.119999999999991460e-10,2.346075965979220121e-02,9.675788096827021845e-02,1.997339017292971974e-01,1.732925742095314803e-02
4.139999999999991390e-10,2.357814193147957788e-02,9.675932296740377692e-02,1.997396788792152045e-01,1.738906614699551115e-02
4.159999999999991321e-10,2.369552703575703023e-02,9.676077424458950915e-02,1.997454893285499911e-01,1.744906804789226468e-02
4.179999999999991252e-10,2.381291496941406738e-02,9.676223479756290713e-02,1.997512997801064449e-01,1.750925556534996611e-02
4.199999999999991183e-10,2.393030572923615304e-02,9.676370462408399875e-02,1.997571102338845384e-01,1.756962679181343565e-02
4.219999999999991114e-10,2.404769931200476801e-02,9.676518372193730622e-02,1.997629206898844378e-01,1.763017984017057130e-02
4.239999999999991045e-10,2.416509571449745528e-02,9.676667208893173500e-02,1.997687311481061712e-01,1.769091284341675618e-02
4.259999999999990976e-10,2.428249493348782692e-02,9.676816972290051833e-02,1.997745416085497661e-01,1.775182395443516969e-02
4.279999999999990907e-10,2.439989696574564049e-02,9.676967662170116169e-02,1.997803520712152503e-01,1.781291134600191187e-02
4.299999999999990838e-10,2.451730180803680936e-02,9.677119278321524853e-02,1.997861625361027627e-01,1.787417321073412821e-02
4.319999999999990769e-10,2.463470945712346871e-02,9.677271820534852353e-02,1.997919730032122754e-01,1.793560776082437844e-02
4.339999999999990700e-10,2.475211990976397547e-02,9.677425288603064280e-02,1.997977834725438995e-01,1.799721322786871497e-02
4.359999999999990631e-10,2.486953316271299855e-02,9.677579682321520160e-02,1.998035939440976072e-01,1.805898786271144946e-02
4.379999999999990562e-10,2.498694921272151190e-02,9.677735001487963729e-02,1.998094044178735651e-01,1.812092993529545309e-02
4.399999999999990493e-10,2.510436805653685349e-02,9.677891245902509043e-02,1.998152148938717454e-01,1.818303773453127520e-02
4.419999999999990424e-10,2.522178969090276002e-02,9.678048415367637713e-02,1.998210253720922314e-01,1.824530956795596126e-02
4.439999999999990354e-10,2.533921411255942585e-02,9.678206509688189185e-02,1.998268358525350508e-01,1.830774376164513370e-02
4.459999999999990285e-10,2.545664131824349960e-02,9.678365528671351026e-02,1.998326463352002591e-01,1.837033866017624348e-02
4.479999999999990216e-10,2.557407130468816389e-02,9.678525472126651985e-02,1.998384568200879119e-01,1.843309262635631565e-02
4.499999999999990147e-10,2.569150406862314578e-02,9.678686339865952282e-02,1.998442673071981202e-01,1.849600404108200230e-02
4.519999999999990078e-10,2.580893960677477922e-02,9.678848131703435276e-02,1.998500777965308839e-01,1.855907130325100060e-02
4.539999999999990009e-10,2.592637791586601195e-02,9.679010847455601918e-02,1.998558882880862586e-01,1.862229282949093637e-02
4.559999999999989940e-10,2.604381899261647842e-02,9.679174486941258260e-02,1.998616987818642721e-01,1.868566705399816313e-02
4.579999999999989871e-10,2.616126283374251363e-02,9.679339049981511289e-02,1.998675092778650075e-01,1.874919242837748412e-02
4.599999999999989802e-10,2.627870943595719128e-02,9.679504536399753667e-02,1.998733197760884928e-01,1.881286742141870943e-02
4.619999999999989733e-10,2.639615879597038972e-02,9.679670946021660949e-02,1.998791302765348388e-01,1.887669051901535305e-02
