1.800000000000000247e-10,-1.043521498702529018e-06,-9.009359424490107521e-06,1.219761572563383620e-02,1.048106634185400413e-03,1.050822474768308302e-03,1.002938029146818733e-01,-5.943224830170384199e-09,3.140734272922508478e-08,1.997778282862228416e-01,1.793103821469771647e-03,1.789543744534295971e-03,1.397913109471905432e-02
2.000000000000000331e-10,-1.043483816339393393e-06,-9.009284989141063963e-06,1.337216951397424830e-02,1.057893818848315397e-03,1.060558914628818936e-03,1.003088030983213252e-01,-6.748787298850033438e-09,3.475761979194109083e-08,1.998825148693228471e-01,1.963682696670529006e-03,1.960061492970772198e-03,1.472668391271398161e-02
2.200000000000000416e-10,-1.043444748674111750e-06,-9.009201304482140191e-06,1.454727980543753935e-02,1.068595845954232321e-03,1.071207636265854475e-03,1.003254405602312105e-01,-7.592901046140384811e-09,3.813530139155045970e-08,1.999904337080416483e-01,2.131833537779304240e-03,2.128215944453477806e-03,1.551754603326816091e-02
2.400000000000000501e-10,-1.043404831391108239e-06,-9.009108183252486542e-06,1.572295724615578941e-02,1.080206798199328687e-03,1.082763245657341732e-03,1.003437472288689902e-01,-8.488624721562084194e-09,4.151761585959385820e-08,2.001015841907822779e-01,2.297413186110702690e-03,2.293862895514452768e-03,1.634707515909199216e-02
2.600000000000000327e-10,-1.043364682003070743e-06,-9.009005447129266985e-06,1.689921636040639732e-02,1.092720016606507985e-03,1.095219583297114309e-03,1.003637646118845234e-01,-9.453025822610558821e-09,4.488925198792792107e-08,2.002156076080798541e-01,2.460291463703636987e-03,2.456870750254778329e-03,1.721178308617320185e-02
2.800000000000000154e-10,-1.043325162711907514e-06,-9.008892817000763110e-06,1.807606327347911421e-02,1.106128070105003025e-03,1.108569725495755273e-03,1.003855151201163420e-01,-1.048702571220845275e-08,4.823092844199834916e-08,2.003328613993951013e-01,2.620350016236733335e-03,2.617124558196890372e-03,1.810929135538827395e-02
2.999999999999999980e-10,-1.043286673409343993e-06,-9.008770617093394352e-06,1.925351601757687575e-02,1.120422751937707236e-03,1.122806025485675267e-03,1.004090493202389051e-01,-1.155890684989381687e-08,5.153696198388128196e-08,2.004535239435123739e-01,2.777477959872328307e-03,2.774502832813955690e-03,1.903689732396780451e-02
3.199999999999999806e-10,-1.043249572669738215e-06,-9.008638790854089497e-06,2.043158227484423786e-02,1.135594996141902008e-03,1.137919861319115896e-03,1.004343942960234937e-01,-1.266160925412304024e-08,5.482150802281182959e-08,2.005783107413477151e-01,2.931582500268907314e-03,2.928901285071268488e-03,1.999284226479718790e-02
3.399999999999999633e-10,-1.043214034089929386e-06,-9.008497196275867420e-06,2.161028762634166142e-02,1.151635004205368721e-03,1.153901891108335487e-03,1.004616186517914428e-01,-1.380866207029752206e-08,5.813559322195795399e-08,2.007081163576634186e-01,3.082597485028829888e-03,3.080251471241712748e-03,2.097603168900111573e-02
3.599999999999999459e-10,-1.043180679728690509e-06,-9.008344836327985785e-06,2.278964926771574750e-02,1.168532285734658494e-03,1.170742035988981550e-03,1.004907722022313765e-01,-1.501659598158869498e-08,6.149048013049484631e-08,2.008407917061861281e-01,3.230484682531867876e-03,3.228507189317197153e-03,2.198459343126901375e-02
3.799999999999999285e-10,-1.043150087983330837e-06,-9.008181497769598577e-06,2.396966802491137458e-02,1.186275754383562218e-03,1.188429554425065281e-03,1.005218680669953263e-01,-1.632025826286411800e-08,6.488516767378732519e-08,2.009763361999939713e-01,3.375217389515106602e-03,3.373639969365484909e-03,2.301651112662515819e-02
3.999999999999999112e-10,-1.043123339162948468e-06,-9.008007178417388588e-06,2.515036067862394184e-02,1.204853634234763536e-03,1.206953047028391139e-03,1.005549559077390936e-01,-1.772508856531696875e-08,6.834964231845560058e-08,2.011168977437136629e-01,3.516776212782130994e-03,3.515623689871094117e-03,2.407079212279442451e-02
4.199999999999998938e-10,-1.043101450810519245e-06,-9.007820886805157466e-06,2.633175180754180819e-02,1.224253637557024552e-03,1.226300518092093578e-03,1.005901032795471495e-01,-1.918747045235842785e-08,7.183532458724624007e-08,2.012622967655049167e-01,3.655168119857155323e-03,3.654454893761003263e-03,2.514722675251369194e-02
4.399999999999998764e-10,-1.043084779436511195e-06,-9.007622969477460347e-06,2.751385553015016014e-02,1.244463025880854007e-03,1.246459509528970990e-03,1.006273546549952547e-01,-2.065781619697861005e-08,7.516498904674106296e-08,2.014116375591625541e-01,3.790407988459618821e-03,3.790140181399278847e-03,2.624494659884203315e-02
4.599999999999998591e-10,-1.043073380049207546e-06,-9.007414634192909930e-06,2.869668578833004663e-02,1.265468595302719507e-03,1.267416987547876749e-03,1.006667545565427951e-01,-2.213706676267186326e-08,7.821145075464244723e-08,2.015640244421581517e-01,3.922513588158672675e-03,3.922694892319865574e-03,2.736257963760667378e-02
