#            1 - s            2 - Rx            3 - Ry            4 - Rz            5 - Px            6 - Py            7 - Pz           8 - Efx           9 - Efy          10 - Efz          11 - Bfx          12 - Bfy          13 - Bfz         14 - Ekin            15 - t
        0.16297136    -3.3056522e-10    -2.2453268e-10        0.16297136    -8.3271288e-10    -5.6561079e-10         0.8555966                 0                 0          -1000000                 0                 0                 0        0.16151247            1.4625	E1, 
         0.1659121    -3.3339817e-10    -2.2645693e-10         0.1659121    -8.3271288e-10    -5.6561079e-10        0.86439679                 0                 0          -1000000                 0                 0                 0         0.1644446            1.4775	E1, 
        0.16886986     -3.362188e-10    -2.2837281e-10        0.16886986    -8.3271288e-10    -5.6561079e-10        0.87319698                 0                 0          -1000000                 0                 0                 0        0.16739387            1.4925	E1, 
        0.17184442    -3.3902715e-10    -2.3028035e-10        0.17184442    -8.3271288e-10    -5.6561079e-10        0.88199717                 0                 0          -1000000                 0                 0                 0        0.17036005            1.5075	E1, 
        0.17483557    -3.4182326e-10    -2.3217957e-10        0.17483557    -8.3271288e-10    -5.6561079e-10        0.89079736                 0                 0          -1000000                 0                 0                 0        0.17334292            1.5225	E1, 
        0.17784308    -3.4460716e-10    -2.3407051e-10        0.17784308    -8.3271288e-10    -5.6561079e-10        0.89959754                 0                 0          -1000000                 0                 0                 0        0.17634227            1.5375	E1, 
        0.18086675    -3.4737891e-10    -2.3595319e-10        0.18086675    -8.3271288e-10    -5.6561079e-10        0.90839773                 0                 0          -1000000                 0                 0                 0        0.17935788            1.5525	E1, 
        0.18390637    -3.5013854e-10    -2.3782763e-10        0.18390637    -8.3271288e-10    -5.6561079e-10        0.91719792                 0                 0          -1000000                 0                 0                 0        0.18238954            1.5675	E1, 
        0.18696172    -3.5288609e-10    -2.3969388e-10        0.18696172    -8.3271288e-10    -5.6561079e-10        0.92599811                 0                 0          -1000000                 0                 0                 0        0.18543704            1.5825	E1, 
        0.19003259    -3.5562161e-10    -2.4155195e-10        0.19003259    -8.3271288e-10    -5.6561079e-10         0.9347983                 0                 0          -1000000                 0                 0                 0        0.18850017            1.5975	E1, 
         0.1931188    -3.5834515e-10    -2.4340188e-10         0.1931188    -8.3271288e-10    -5.6561079e-10        0.94359848                 0                 0          -1000000                 0                 0                 0        0.19157873            1.6125	E1, 
        0.19622013    -3.6105674e-10     -2.452437e-10        0.19622013    -8.3271288e-10    -5.6561079e-10        0.95239867                 0                 0          -1000000                 0                 0                 0        0.19467251            1.6275	E1, 
        0.19933639    -3.6375644e-10    -2.4707744e-10        0.19933639    -8.3271288e-10    -5.6561079e-10        0.96119886                 0                 0          -1000000                 0                 0                 0        0.19778132            1.6425	E1, 
        0.20246738     -3.664443e-10    -2.4890314e-10        0.20246738    -8.3271288e-10    -5.6561079e-10        0.96999905                 0                 0          -1000000                 0                 0                 0        0.20090496            1.6575	E1, 
        0.20561291    -3.6912036e-10    -2.5072082e-10        0.20561291    -8.3271288e-10    -5.6561079e-10        0.97879924                 0                 0          -1000000                 0                 0                 0        0.20404324            1.6725	E1, 
        0.20877279    -3.7178467e-10    -2.5253052e-10        0.20877279    -8.3271288e-10    -5.6561079e-10        0.98759942                 0                 0          -1000000                 0                 0                 0        0.20719596            1.6875	E1, 
        0.21194683    -3.7443728e-10    -2.5433228e-10        0.21194683    -8.3271288e-10    -5.6561079e-10        0.99639961                 0                 0          -1000000                 0                 0                 0        0.21036294            1.7025	E1, 
        0.21513485    -3.7707825e-10    -2.5612613e-10        0.21513485    -8.3271288e-10    -5.6561079e-10         1.0051998                 0                 0          -1000000                 0                 0                 0        0.21354398            1.7175	E1, 
        0.21833665    -3.7970762e-10     -2.579121e-10        0.21833665    -8.3271288e-10    -5.6561079e-10             1.014                 0                 0          -1000000                 0                 0                 0         0.2167389            1.7325	E1, 
        0.22155207    -3.8232546e-10    -2.5969023e-10        0.22155207    -8.3271288e-10    -5.6561079e-10         1.0228002                 0                 0          -1000000                 0                 0                 0        0.21994753            1.7475	E1, 
        0.22478092     -3.849318e-10    -2.6146056e-10        0.22478092    -8.3271288e-10    -5.6561079e-10         1.0316004                 0                 0          -1000000                 0                 0                 0        0.22316968            1.7625	E1, 
        0.22802302     -3.875267e-10    -2.6322312e-10        0.22802302    -8.3271288e-10    -5.6561079e-10         1.0404006                 0                 0          -1000000                 0                 0                 0        0.22640517            1.7775	E1, 
        0.23127821    -3.9011023e-10    -2.6497795e-10        0.23127821    -8.3271288e-10    -5.6561079e-10         1.0492007                 0                 0          -1000000                 0                 0                 0        0.22965383            1.7925	E1, 
         0.2345463    -3.9268243e-10    -2.6672509e-10         0.2345463    -8.3271288e-10    -5.6561079e-10         1.0580009                 0                 0          -1000000                 0                 0                 0        0.23291548            1.8075	E1, 
        0.23782714    -3.9524335e-10    -2.6846457e-10        0.23782714    -8.3271288e-10    -5.6561079e-10         1.0668011                 0                 0          -1000000                 0                 0                 0        0.23618997            1.8225	E1, 
        0.24112056    -3.9779306e-10    -2.7019643e-10        0.24112056    -8.3271288e-10    -5.6561079e-10         1.0756013                 0                 0          -1000000                 0                 0                 0        0.23947711            1.8375	E1, 
        0.24442638     -4.003316e-10    -2.7192071e-10        0.24442638    -8.3271288e-10    -5.6561079e-10         1.0844015                 0                 0          -1000000                 0                 0                 0        0.24277674            1.8525	E1, 
        0.24774446    -4.0285905e-10    -2.7363744e-10        0.24774446    -8.3271288e-10    -5.6561079e-10         1.0932017                 0                 0          -1000000                 0                 0                 0        0.24608871            1.8675	E1, 
        0.25107462    -4.0537544e-10    -2.7534667e-10        0.25107462    -8.3271288e-10    -5.6561079e-10         1.1020019                 0                 0          -1000000                 0                 0                 0        0.24941284            1.8825	E1, 
